employee_id,department_key,salary_key,tenure_bucket_key,performance_cluster_key,exit_archetype_key,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,workload_intensity_idx,is_overworked,is_underutilized,hours_per_project,eval_satisfaction_gap,is_unhappy_star,is_comfortable_underperformer,is_critical_tenure_window,stagnation_flag,risk_score_raw,low_exit_barrier_flag,satisfaction_x_evaluation,is_project_extreme,is_hours_ceiling,churn_probability,risk_band,is_flight_risk,is_high_performer,risk_quadrant,behavior_cluster,shap_main_driver_feature,shap_main_driver_value,shap_driver_direction,simulated_monthly_salary_eur,simulated_annual_salary_eur,simulated_replacement_cost_pct,simulated_replacement_cost_eur,simulated_retention_action_cost_eur
12504,10,2,2,3,2,0.43,0.51,2,155,3,0,1,0,0.3928571428571428,0,0,77.5,0.08,0,0,0,0,0.3458571428571428,0,0.2193,1,0,0.9959297776222228,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.37162446975708,Increases exit risk,5271.72,63260.59,0.95,60097.56,7591.27
12505,9,2,3,3,3,0.78,0.83,4,217,6,0,1,0,0.6357142857142857,0,0,54.25,0.0499999999999999,0,0,1,1,0.5787142857142857,0,0.6474,0,0,0.9409744143486024,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.4333232641220093,Increases exit risk,3312.12,39745.5,1.15,45707.32,4769.46
12506,9,2,3,2,1,0.11,0.97,6,289,5,0,1,0,0.8947004608294931,1,0,48.16666666666666,0.86,1,0,1,1,0.924410138248848,0,0.1067,1,1,0.9996339082717896,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,3.896528720855713,Increases exit risk,3146.8,37761.61,1.15,43425.85,4531.39
12507,9,2,3,3,3,0.83,0.98,4,259,5,0,1,0,0.7034562211981567,0,0,64.75,0.15,0,0,1,1,0.5790368663594471,0,0.8133999999999999,0,0,0.9829459190368652,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.5627968311309814,Increases exit risk,3174.6,38095.14,1.15,43809.41,4571.42
12508,9,1,2,3,2,0.39,0.54,2,158,3,0,1,0,0.3976958525345622,0,0,79.0,0.15,0,0,0,0,0.3633087557603686,0,0.2106,1,0,0.9966763257980348,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.0851023197174072,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
12509,9,1,2,3,2,0.38,0.55,2,158,3,0,1,0,0.3976958525345622,0,0,79.0,0.17,0,0,0,0,0.3673087557603686,0,0.209,1,0,0.9939110279083252,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.0006632804870605,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
12510,9,1,2,3,2,0.37,0.57,2,155,3,0,1,0,0.3928571428571428,0,0,77.5,0.1999999999999999,0,0,0,0,0.3698571428571429,0,0.2108999999999999,1,0,0.9930588006973268,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,1.9889553785324097,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
12511,9,1,2,4,2,0.44,0.48,2,146,3,0,1,0,0.3783410138248848,0,1,73.0,0.0399999999999999,0,0,0,0,0.3375023041474654,0,0.2112,1,0,0.9956467747688292,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.056082010269165,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
12512,9,1,3,3,3,0.53,0.85,2,164,5,0,1,0,0.4073732718894009,0,0,82.0,0.3199999999999999,0,0,1,1,0.6102119815668203,1,0.4505,1,0,0.8735882043838501,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,is_project_extreme,0.9040828347206116,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
12513,9,1,3,2,1,0.09,0.96,6,259,4,0,1,0,0.8463133640552996,1,0,43.16666666666666,0.87,1,0,1,1,0.91789400921659,1,0.0863999999999999,1,0,0.9988258481025696,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.573155403137207,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
12514,9,1,3,2,1,0.11,0.89,6,293,4,0,1,0,0.9011520737327188,1,0,48.833333333333336,0.78,1,0,1,1,0.9263456221198156,1,0.0979,1,1,0.9998067021369934,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.031332969665527,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
12515,9,1,3,3,3,0.83,0.96,5,275,5,0,1,0,0.8006912442396313,0,0,55.0,0.13,0,0,1,1,0.6082073732718895,1,0.7968,0,0,0.9918753504753112,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.569703221321106,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
12516,10,1,3,3,3,0.88,1.0,5,219,6,1,1,0,0.71036866359447,0,0,43.8,0.12,0,0,1,1,0.561110599078341,0,0.88,0,0,0.9950962662696838,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.4217456579208374,Increases exit risk,3819.0,45827.94,0.75,34370.96,5499.35
12517,10,1,3,5,1,0.1,0.89,6,247,4,0,1,0,0.8269585253456221,0,0,41.16666666666666,0.79,1,0,1,1,0.9080875576036866,1,0.089,1,0,0.998403251171112,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Unhappy Star,satisfaction_level,4.590018272399902,Increases exit risk,3476.67,41720.02,0.75,31290.02,5006.4
12518,10,1,3,2,1,0.09,0.86,7,309,4,0,1,0,0.9983870967741936,1,0,44.142857142857146,0.77,1,0,1,1,0.963516129032258,1,0.0774,1,1,0.999914050102234,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,3.917680263519287,Increases exit risk,3637.88,43654.58,0.75,32740.94,5238.55
12519,5,1,2,3,2,0.44,0.54,2,151,3,0,1,0,0.3864055299539171,0,0,75.5,0.1,0,0,0,0,0.3399216589861751,0,0.2376,1,0,0.9967319965362548,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.376616954803467,Increases exit risk,5612.37,67348.45,0.55,37041.65,8081.81
12520,1,1,2,4,2,0.39,0.51,2,129,3,0,1,0,0.3509216589861751,0,1,64.5,0.12,0,0,0,0,0.3492764976958525,0,0.1989,1,0,0.9980212450027466,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.1119866371154785,Increases exit risk,4485.32,53823.84,0.55,29603.11,6458.86
12521,1,1,3,3,3,0.87,0.94,4,274,5,0,1,0,0.7276497695852535,0,0,68.5,0.0699999999999999,0,0,1,1,0.570294930875576,1,0.8178,0,0,0.9891920685768129,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.6395814418792725,Increases exit risk,4021.0,48252.01,0.75,36189.01,5790.24
12522,1,1,3,3,3,0.74,0.99,4,233,5,0,1,0,0.661520737327189,0,0,58.25,0.25,0,0,1,1,0.6024562211981567,1,0.7326,0,0,0.9876877665519714,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.5347307920455933,Increases exit risk,4875.25,58502.97,0.75,43877.23,7020.36
12523,1,1,3,2,1,0.1,0.95,7,289,4,0,1,0,0.9661290322580643,1,0,41.285714285714285,0.85,1,0,1,1,0.9498387096774196,1,0.095,1,1,0.9999170303344728,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,3.9690213203430176,Increases exit risk,4081.82,48981.79,0.75,36736.34,5877.81
12524,1,1,3,3,3,0.74,0.82,4,239,6,0,1,0,0.6711981566820276,0,0,59.75,0.0799999999999999,0,0,1,1,0.6053594470046083,1,0.6068,0,0,0.9063510298728944,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.2119429111480713,Increases exit risk,4735.93,56831.17,0.75,42623.38,6819.74
12525,7,1,3,3,3,0.75,0.99,5,221,5,0,1,0,0.713594470046083,0,0,44.2,0.24,0,0,1,1,0.614078341013825,1,0.7424999999999999,0,0,0.9894771575927734,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.5071744918823242,Increases exit risk,3888.51,46662.11,0.75,34996.58,5599.45
12526,7,1,2,3,2,0.41,0.56,2,150,3,0,1,0,0.3847926267281106,0,0,75.0,0.15,0,0,0,0,0.3514377880184332,0,0.2296,1,0,0.9967007040977478,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.0338895320892334,Increases exit risk,3795.94,45551.3,0.55,25053.22,5466.16
12527,7,1,2,4,2,0.41,0.45,2,144,3,1,1,0,0.3751152073732718,0,1,72.0,0.04,0,0,0,0,0.3485345622119816,0,0.1845,1,0,0.9963185787200928,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.112321615219116,Increases exit risk,3767.21,45206.52,0.55,24863.59,5424.78
12528,7,1,3,2,1,0.09,0.9,7,289,4,0,1,0,0.9661290322580643,1,0,41.285714285714285,0.81,1,0,1,1,0.9538387096774196,1,0.081,1,1,0.9998053908348083,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.04232120513916,Increases exit risk,3947.41,47368.93,0.75,35526.7,5684.27
12529,1,2,3,2,1,0.09,0.8,6,301,5,0,1,0,0.9140552995391704,1,0,50.16666666666666,0.7100000000000001,1,0,1,1,0.9382165898617512,0,0.072,1,1,0.9998526573181152,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.420760154724121,Increases exit risk,6719.53,80634.39,1.15,92729.55,9676.13
12530,3,2,2,4,2,0.39,0.57,2,145,3,0,1,0,0.3767281105990783,0,1,72.5,0.1799999999999999,0,0,0,0,0.3570184331797235,0,0.2223,1,0,0.9926009774208068,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.057737350463867,Increases exit risk,4577.13,54925.61,0.95,52179.33,6591.07
12531,3,2,2,4,2,0.4,0.56,2,137,3,0,1,0,0.3638248847926267,0,1,68.5,0.16,0,0,0,0,0.349147465437788,0,0.224,1,0,0.9971938133239746,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.309918165206909,Increases exit risk,4667.41,56008.9,0.95,53208.46,6721.07
12532,4,2,2,4,2,0.37,0.54,2,131,3,1,1,0,0.354147465437788,0,1,65.5,0.17,0,0,0,0,0.3582442396313364,0,0.1998,1,0,0.9898908138275146,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0526201725006104,Increases exit risk,3941.61,47299.31,0.95,44934.34,5675.92
12533,4,2,3,5,1,0.1,0.84,6,246,4,0,1,0,0.8253456221198157,0,0,41.0,0.74,1,0,1,1,0.9076036866359448,0,0.084,1,0,0.9981594681739808,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Unhappy Star,satisfaction_level,4.9216485023498535,Increases exit risk,4334.82,52017.84,1.15,59820.52,6242.14
12534,4,2,2,4,2,0.43,0.51,2,136,3,0,1,0,0.3622119815668203,0,1,68.0,0.08,0,0,0,0,0.3366635944700461,0,0.2193,1,0,0.9969472289085388,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0597457885742188,Increases exit risk,3886.22,46634.7,0.95,44302.96,5596.16
12535,6,2,3,3,3,0.75,0.85,5,240,6,1,1,0,0.7442396313364055,0,0,48.0,0.0999999999999999,0,0,1,1,0.6232718894009217,0,0.6375,0,0,0.9520652890205384,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.4579492807388306,Increases exit risk,5111.72,61340.67,1.15,70541.77,7360.88
12536,8,2,2,3,2,0.37,0.56,2,156,3,0,1,0,0.3944700460829493,0,0,78.0,0.19,0,0,0,0,0.3703410138248847,0,0.2072,1,0,0.9929556846618652,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.06653380393982,Increases exit risk,4144.26,49731.16,0.95,47244.6,5967.74
12537,3,2,3,2,1,0.11,0.85,6,305,4,0,1,0,0.9205069124423964,1,0,50.833333333333336,0.74,1,0,1,1,0.9321520737327188,0,0.0935,1,1,0.9997929930686952,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.084371566772461,Increases exit risk,4233.09,50797.08,1.15,58416.64,6095.65
12538,9,2,2,3,2,0.45,0.45,2,154,3,1,1,0,0.3912442396313363,0,0,77.0,0.0,0,0,0,0,0.3373732718894009,0,0.2025,1,0,0.9893080592155457,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.3728461265563965,Increases exit risk,3196.38,38356.6,0.95,36438.77,4602.79
12539,10,2,3,3,3,0.87,1.0,5,261,5,1,1,0,0.778110599078341,0,0,52.2,0.13,0,0,1,1,0.5854331797235023,0,0.87,0,0,0.9976515173912048,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.4667835235595703,Increases exit risk,5427.39,65128.63,1.15,74897.92,7815.44
12540,5,2,3,5,1,0.11,0.94,7,244,4,0,1,0,0.8935483870967742,0,0,34.857142857142854,0.83,1,0,1,1,0.9240645161290324,0,0.1033999999999999,1,0,0.9992013573646544,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Unhappy Star,satisfaction_level,4.18759298324585,Increases exit risk,8470.27,101643.26,1.15,116889.75,12197.19
12541,6,3,2,4,2,0.45,0.54,2,129,3,0,1,0,0.3509216589861751,0,1,64.5,0.09,0,0,0,0,0.3252764976958525,0,0.243,1,0,0.9907606840133668,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.3337788581848145,Increases exit risk,7488.76,89865.07,1.6,143784.11,10783.81
12542,6,1,3,3,3,0.81,0.87,4,254,5,0,1,0,0.6953917050691244,0,0,63.5,0.0599999999999999,0,0,1,1,0.5846175115207374,1,0.7047,0,0,0.9836091995239258,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.4555307626724243,Increases exit risk,3378.63,40543.59,0.75,30407.69,4865.23
12543,6,2,3,3,3,0.77,0.91,5,236,5,0,1,0,0.7377880184331798,0,0,47.2,0.14,0,0,1,1,0.6133364055299539,0,0.7007,0,0,0.9906386137008668,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.539290428161621,Increases exit risk,4716.71,56600.51,1.15,65090.59,6792.06
12544,8,2,3,3,3,0.89,0.92,5,237,5,0,1,0,0.7394009216589862,0,0,47.4,0.03,0,0,1,1,0.5658202764976958,0,0.8188000000000001,0,0,0.9867421984672546,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.5468734502792358,Increases exit risk,3440.3,41283.61,1.15,47476.15,4954.03
12545,8,2,2,4,2,0.43,0.49,2,135,3,0,1,0,0.3605990783410138,0,1,67.5,0.06,0,0,0,0,0.3361797235023042,0,0.2107,1,0,0.9970743656158448,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.319256544113159,Increases exit risk,4447.18,53366.16,0.95,50697.85,6403.94
12546,8,2,3,3,3,0.78,1.0,5,236,5,0,1,0,0.7377880184331798,0,0,47.2,0.2199999999999999,0,0,1,1,0.6093364055299539,0,0.78,0,0,0.9951489567756652,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.5523029565811155,Increases exit risk,4103.73,49244.73,1.15,56631.44,5909.37
12547,8,1,2,4,2,0.37,0.47,2,149,3,0,1,0,0.3831797235023041,0,1,74.5,0.0999999999999999,0,0,0,0,0.3669539170506912,0,0.1739,1,0,0.9971866011619568,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0632786750793457,Increases exit risk,2611.71,31340.55,0.55,17237.3,3760.87
12548,8,1,2,4,2,0.37,0.5,2,141,3,0,1,0,0.3702764976958525,0,1,70.5,0.13,0,0,0,0,0.3630829493087557,0,0.185,1,0,0.9975692629814148,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0629231929779053,Increases exit risk,2562.12,30745.46,0.55,16910.0,3689.46
12549,8,1,3,3,3,0.85,0.82,4,270,5,0,1,0,0.7211981566820276,0,0,67.5,-0.03,0,0,1,1,0.5763594470046083,1,0.697,0,0,0.9863475561141968,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.6485213041305542,Increases exit risk,2783.91,33406.93,0.75,25055.2,4008.83
12550,8,1,2,4,2,0.41,0.47,2,138,3,0,1,0,0.3654377880184332,0,1,69.0,0.06,0,0,0,0,0.34563133640553,0,0.1926999999999999,1,0,0.9982884526252748,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.3175339698791504,Increases exit risk,2654.66,31855.92,0.55,17520.76,3822.71
12551,8,1,3,2,1,0.11,0.96,6,298,4,0,1,0,0.9092165898617512,1,0,49.66666666666666,0.85,1,0,1,1,0.9287649769585252,1,0.1056,1,1,0.9998100399971008,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.051191329956055,Increases exit risk,2670.78,32049.35,0.75,24037.01,3845.92
12552,8,1,3,3,3,0.75,0.99,5,254,5,0,1,0,0.7668202764976959,0,0,50.8,0.24,0,0,1,1,0.6300460829493088,1,0.7424999999999999,0,0,0.9932162165641784,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.5303385257720947,Increases exit risk,2724.98,32699.77,0.75,24524.83,3923.97
12553,8,1,3,3,3,0.82,0.85,5,248,5,0,1,0,0.7571428571428571,0,0,49.6,0.03,0,0,1,1,0.5991428571428572,1,0.697,0,0,0.9924960136413574,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.5447266101837158,Increases exit risk,2931.58,35178.9,0.75,26384.18,4221.47
12554,8,1,3,3,3,0.79,1.0,5,257,6,0,1,0,0.7716589861751152,0,0,51.4,0.2099999999999999,0,0,1,1,0.6154976958525346,1,0.79,0,0,0.9962040781974792,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.4220280647277832,Increases exit risk,3240.03,38880.37,0.75,29160.28,4665.64
12555,8,1,2,3,2,0.43,0.53,2,150,3,0,1,0,0.3847926267281106,0,0,75.0,0.1,0,0,0,0,0.3434377880184332,0,0.2279,1,0,0.9970282912254332,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.342529773712158,Increases exit risk,2882.69,34592.33,0.55,19025.78,4151.08
12556,8,1,3,2,1,0.1,0.9,7,281,4,0,1,0,0.9532258064516128,1,0,40.142857142857146,0.8,1,0,1,1,0.945967741935484,1,0.09,1,1,0.9996094107627868,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.149623870849609,Increases exit risk,2982.56,35790.75,0.75,26843.06,4294.89
12557,8,1,2,4,2,0.46,0.48,2,141,3,1,1,0,0.3702764976958525,0,1,70.5,0.0199999999999999,0,0,0,0,0.3270829493087558,0,0.2208,1,0,0.9942466616630554,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.359350681304932,Increases exit risk,2685.21,32222.55,0.55,17722.4,3866.71
12558,8,1,2,3,2,0.43,0.57,2,157,3,0,1,0,0.3960829493087557,0,0,78.5,0.1399999999999999,0,0,0,0,0.3468248847926267,0,0.2450999999999999,1,0,0.9944255352020264,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.039698839187622,Increases exit risk,2764.68,33176.16,0.55,18246.89,3981.14
12559,8,1,2,4,2,0.43,0.55,2,136,3,0,1,0,0.3622119815668203,0,1,68.0,0.12,0,0,0,0,0.3366635944700461,0,0.2365,1,0,0.9973541498184204,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0108892917633057,Increases exit risk,2817.73,33812.76,0.55,18597.02,4057.53
12560,8,1,3,2,1,0.11,0.8,7,296,4,0,1,0,0.9774193548387096,1,0,42.285714285714285,0.6900000000000001,1,0,1,1,0.949225806451613,1,0.088,1,1,0.9999381303787231,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.31878662109375,Increases exit risk,2683.76,32205.18,0.75,24153.88,3864.62
12561,8,1,3,2,1,0.09,0.86,6,279,4,0,1,0,0.8785714285714286,1,0,46.5,0.77,1,0,1,1,0.9275714285714288,1,0.0774,1,0,0.9990713596343994,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.517023086547852,Increases exit risk,2722.97,32675.62,0.75,24506.72,3921.07
12562,8,1,2,4,2,0.37,0.53,2,131,3,0,1,0,0.354147465437788,0,1,65.5,0.16,0,0,0,0,0.3582442396313364,0,0.1961,1,0,0.9982099533081056,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.1357240676879883,Increases exit risk,2888.3,34659.55,0.55,19062.75,4159.15
12563,3,1,2,3,2,0.4,0.57,2,160,3,0,1,0,0.4009216589861751,0,0,80.0,0.1699999999999999,0,0,0,0,0.3602764976958525,0,0.2279999999999999,1,0,0.9933597445487976,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.099198341369629,Increases exit risk,3118.06,37416.7,0.55,20579.19,4490.0
12564,3,1,3,2,1,0.1,0.77,7,291,4,0,1,0,0.9693548387096774,1,0,41.57142857142857,0.67,1,0,1,1,0.9508064516129032,1,0.077,1,1,0.999919295310974,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,3.9709973335266113,Increases exit risk,2988.63,35863.51,0.75,26897.63,4303.62
12565,3,1,2,3,2,0.41,0.53,2,157,3,0,1,0,0.3960829493087557,0,0,78.5,0.12,0,0,0,0,0.3548248847926267,0,0.2173,1,0,0.996556043624878,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.0723352432250977,Increases exit risk,2716.74,32600.9,0.55,17930.5,3912.11
12566,4,1,3,3,2,0.79,0.58,3,294,4,0,1,0,0.688479262672811,0,0,98.0,-0.21,0,0,1,1,0.5905437788018433,1,0.4582,0,1,0.881945788860321,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,average_montly_hours,3.811837673187256,Increases exit risk,2625.45,31505.39,0.55,17327.96,3780.65
12567,4,1,3,2,1,0.11,0.79,7,310,4,0,1,0,1.0,1,0,44.285714285714285,0.68,1,0,1,1,0.956,1,0.0869,1,1,0.9998914003372192,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,3.670154094696045,Increases exit risk,2441.7,29300.46,0.75,21975.34,3516.06
12568,4,2,3,2,1,0.1,0.97,6,282,4,0,1,0,0.883410138248848,1,0,47.0,0.87,1,0,1,1,0.9250230414746544,0,0.097,1,1,0.999319076538086,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.387002468109131,Increases exit risk,3948.4,47380.83,1.15,54487.95,5685.7
12569,4,2,2,4,2,0.44,0.51,2,134,3,0,1,0,0.3589861751152073,0,1,67.0,0.07,0,0,0,0,0.3316958525345622,0,0.2244,1,0,0.9969189167022704,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0987343788146973,Increases exit risk,3923.89,47086.67,0.95,44732.34,5650.4
12570,10,2,3,3,2,0.25,0.46,4,214,4,0,1,0,0.6308755760368663,0,0,53.5,0.21,0,0,1,1,0.78926267281106,0,0.115,0,0,0.5897372961044312,High (50-75%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,risk_score_raw,1.1434768438339231,Increases exit risk,5097.18,61166.1,0.95,58107.8,7339.93
12571,10,2,2,4,2,0.44,0.52,2,137,3,0,1,0,0.3638248847926267,0,1,68.5,0.08,0,0,0,0,0.333147465437788,0,0.2288,1,0,0.9970247149467468,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.098623991012573,Increases exit risk,5168.22,62018.58,0.95,58917.65,7442.23
12572,10,2,3,3,3,0.73,1.0,4,252,5,0,1,0,0.6921658986175114,0,0,63.0,0.27,0,0,1,1,0.6156497695852534,0,0.73,0,0,0.9925824403762816,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.4842637777328491,Increases exit risk,5400.12,64801.39,1.15,74521.6,7776.17
