id_colaborador,chave_departamento,chave_faixa_salarial,chave_tempo_casa,chave_cluster_comportamental,chave_arquetipo_saida,nivel_satisfacao,ultima_avaliacao,numero_projetos,horas_mensais_medias,tempo_de_casa_anos,sofreu_acidente_trabalho,saiu_da_empresa,promovido_ultimos_5_anos,indice_intensidade_carga,flag_sobrecarregado,flag_subutilizado,horas_por_projeto,gap_avaliacao_satisfacao,flag_estrela_insatisfeita,flag_confortavel_baixo_desempenho,flag_janela_critica_carreira,flag_estagnacao_sem_promocao,score_risco_bruto,flag_baixa_barreira_saida,interacao_satisfacao_avaliacao,flag_projeto_extremo,flag_teto_horas_criticas,probabilidade_saida,faixa_de_risco,flag_risco_iminente,flag_alto_desempenho,quadrante_risco,cluster_comportamental,fator_principal_shap,valor_shap_fator_principal,direcao_fator_shap,salario_mensal_simulado_brl,salario_anual_simulado_brl,percentual_custo_reposicao_simulado,custo_reposicao_simulado_brl,custo_acao_retencao_simulado_brl
10560,8,2,1,3,2,0.49,0.5,5,170,2,0,0,0,0.631336405529954,0,0,34.0,0.01,0,0,0,0,0.3934009216589862,0,0.245,0,0,0.0122073739767074,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9612897038459778,Reduz risco de saída,5825.87,77658.87,0.95,73775.93,9319.06
10561,3,1,2,1,2,0.92,0.4,2,238,3,0,0,0,0.5267281105990783,0,0,119.0,-0.52,0,1,0,0,0.1900184331797235,0,0.368,1,0,0.0005615135305561,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Confortável / Baixo Desempenho,Última avaliação,-2.1586573123931885,Reduz risco de saída,4707.07,62745.26,0.55,34509.89,7529.43
10562,3,1,2,3,2,0.74,0.56,4,190,3,1,0,0,0.5921658986175116,0,0,47.5,-0.1799999999999999,0,0,0,0,0.2816497695852534,0,0.4144,0,0,0.0022362363524734,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.0088015794754028,Reduz risco de saída,5168.87,68900.98,0.55,37895.54,8268.12
10563,3,1,1,3,2,0.37,0.37,5,173,2,0,0,0,0.6361751152073734,0,0,34.6,0.0,0,0,0,0,0.4428525345622119,0,0.1369,0,0,0.0036128021311014,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Última avaliação,-2.491636037826538,Reduz risco de saída,4584.59,61112.54,0.55,33611.9,7333.5
10564,4,1,3,3,2,0.67,0.61,4,145,4,0,0,0,0.5195852534562212,0,0,36.25,-0.06,0,0,1,1,0.5878755760368664,1,0.4087,0,0,0.0677836909890174,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.013432264328003,Reduz risco de saída,4434.59,59113.08,0.55,32512.19,7093.57
10565,4,1,1,3,3,0.74,0.89,5,182,2,0,0,0,0.6506912442396313,0,0,36.4,0.15,0,0,0,0,0.2992073732718894,0,0.6586,0,0,0.0150888264179229,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.555422306060791,Reduz risco de saída,3514.51,46848.46,0.75,35136.34,5621.82
10566,4,1,2,3,3,0.85,0.64,4,188,3,0,0,0,0.5889400921658986,0,0,47.0,-0.2099999999999999,0,0,0,0,0.2366820276497696,0,0.544,0,0,0.0137397358193993,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-0.7606850862503052,Reduz risco de saída,4017.45,53552.65,0.55,29453.96,6426.32
10567,4,1,1,3,3,0.72,0.71,3,133,2,0,0,0,0.4288018433179723,0,0,44.333333333333336,-0.01,0,0,0,0,0.2406405529953917,0,0.5112,0,0,0.0071539063937962,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.6000545024871826,Reduz risco de saída,4043.97,53906.18,0.75,40429.64,6468.74
10568,10,1,3,3,3,0.75,0.71,4,155,4,0,0,0,0.5357142857142857,0,0,38.75,-0.04,0,0,1,1,0.5607142857142857,0,0.5325,0,0,0.0846893340349197,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8357787132263184,Reduz risco de saída,6441.4,85863.81,0.75,64397.86,10303.66
10569,10,1,2,1,2,0.91,0.4,6,153,3,0,0,0,0.6753456221198156,0,0,25.5,-0.51,0,1,0,0,0.2386036866359446,0,0.364,1,0,0.0025779695715755,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Confortável / Baixo Desempenho,Última avaliação,-2.555363416671753,Reduz risco de saída,5331.57,71069.86,0.55,39088.42,8528.38
10570,10,1,2,3,3,0.84,0.62,4,138,3,0,0,0,0.508294930875576,0,0,34.5,-0.2199999999999999,0,0,0,0,0.2164884792626727,0,0.5207999999999999,0,0,0.0224771760404109,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.867877960205078,Reduz risco de saída,5964.6,79508.1,0.55,43729.46,9540.97
10571,10,1,2,3,2,0.64,0.51,4,177,3,0,0,0,0.5711981566820277,0,0,44.25,-0.13,0,0,0,0,0.3153594470046083,0,0.3264,0,0,0.0159392897039651,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0765774250030518,Reduz risco de saída,6097.37,81277.96,0.55,44702.88,9753.36
10572,10,1,3,5,1,0.15,0.91,6,98,6,1,0,0,0.5866359447004608,0,0,16.333333333333332,0.76,1,0,1,1,0.8159907834101383,1,0.1365,1,0,0.0022901489865034,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Horas mensais médias,-2.869819641113281,Reduz risco de saída,5766.59,76868.68,0.75,57651.51,9224.24
10573,10,1,2,3,2,0.66,0.66,3,225,3,0,0,0,0.5771889400921659,0,0,75.0,0.0,0,0,0,0,0.3091566820276498,0,0.4356,0,0,0.0083048027008771,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.3107506036758425,Reduz risco de saída,5605.26,74718.09,0.55,41094.95,8966.17
10574,10,1,3,3,1,0.2,0.69,6,236,4,0,0,0,0.8092165898617512,0,0,39.333333333333336,0.4899999999999999,0,0,1,1,0.8627649769585255,1,0.1379999999999999,1,0,0.1831534802913665,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),1.4329475164413452,Aumenta risco de saída,5881.24,78396.88,0.55,43118.28,9407.63
10575,10,1,2,3,3,0.97,0.78,3,268,3,1,0,0,0.6465437788018433,0,0,89.33333333333333,-0.1899999999999999,0,0,0,0,0.205963133640553,0,0.7566,0,0,0.0006881579756736,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.6683390140533447,Reduz risco de saída,5224.09,69637.14,0.75,52227.86,8356.46
10576,10,1,2,3,3,0.59,0.73,2,230,3,0,0,0,0.5138248847926268,0,0,115.0,0.14,0,0,0,0,0.318147465437788,0,0.4306999999999999,1,0,0.0565521046519279,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0800838470458984,Reduz risco de saída,5577.19,74343.98,0.75,55757.98,8921.28
10577,10,1,1,3,3,0.88,0.6,4,162,2,0,0,0,0.5470046082949309,0,0,40.5,-0.28,0,0,0,0,0.2121013824884792,0,0.528,0,0,0.0014197038253769,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-2.38679575920105,Reduz risco de saída,6067.36,80877.88,0.55,44482.83,9705.35
10578,10,1,1,3,1,0.16,0.73,4,197,2,0,0,0,0.6034562211981567,0,0,49.25,0.57,0,0,0,0,0.517036866359447,0,0.1168,0,0,0.0457491278648376,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.1843397617340088,Reduz risco de saída,5812.58,77481.64,0.75,58111.23,9297.8
10579,9,1,2,3,3,0.61,0.96,3,247,3,0,0,0,0.6126728110599078,0,0,82.33333333333333,0.35,0,0,0,0,0.3398018433179723,0,0.5856,0,0,0.0109196649864315,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8865070343017578,Reduz risco de saída,3265.9,43534.5,0.75,32650.88,5224.14
10580,9,1,2,3,3,0.52,0.79,4,234,3,0,0,0,0.6631336405529954,0,0,58.5,0.27,0,0,0,0,0.3909400921658986,0,0.4108,0,0,0.0240235943347215,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.970499575138092,Reduz risco de saída,3319.28,44245.99,0.75,33184.49,5309.52
10581,9,1,3,3,2,0.82,0.49,4,276,4,0,0,0,0.7308755760368664,0,0,69.0,-0.3299999999999999,0,0,1,1,0.5912626728110599,1,0.4018,0,0,0.0378737412393093,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Gap avaliação-satisfação,-1.2176411151885986,Reduz risco de saída,3470.09,46256.3,0.55,25440.97,5550.76
10582,9,2,1,3,3,0.75,0.94,5,217,2,0,0,0,0.7071428571428571,0,0,43.4,0.1899999999999999,0,0,0,0,0.3121428571428571,0,0.705,0,0,0.0119934026151895,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.2322664260864258,Reduz risco de saída,4986.46,66469.51,1.15,76439.94,7976.34
10583,9,2,1,3,2,0.62,0.5,4,156,2,0,0,0,0.5373271889400921,0,0,39.0,-0.12,0,0,0,0,0.3131981566820276,0,0.31,0,0,0.0058250469155609,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.0116482973098757,Reduz risco de saída,4606.5,61404.66,0.95,58334.43,7368.56
10584,9,2,1,3,3,0.91,0.88,3,189,2,0,0,0,0.5191244239631336,0,0,63.0,-0.03,0,0,0,0,0.1917373271889401,0,0.8008000000000001,0,0,0.0045006116852164,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.1647286415100098,Reduz risco de saída,5204.43,69375.08,1.15,79781.34,8325.01
10585,9,2,3,3,3,0.61,0.98,2,238,4,0,0,0,0.5267281105990783,0,0,119.0,0.37,0,0,1,1,0.6140184331797236,0,0.5978,1,0,0.0408567674458026,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9707807302474976,Reduz risco de saída,5320.67,70924.54,1.15,81563.22,8510.94
10586,9,2,3,3,3,0.79,0.77,3,201,6,1,0,0,0.5384792626728111,0,0,67.0,-0.02,0,0,1,1,0.5455437788018433,0,0.6083000000000001,0,0,0.0318805128335952,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Acidente de trabalho,-1.0088322162628174,Reduz risco de saída,5303.91,70701.13,1.15,81306.3,8484.14
10587,9,2,2,3,3,0.9,0.93,4,263,3,1,0,0,0.7099078341013825,0,0,65.75,0.03,0,0,0,0,0.2529723502304147,0,0.8370000000000001,0,0,0.002097786637023,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.5508084297180176,Reduz risco de saída,4603.18,61360.38,1.15,70564.44,7363.25
10588,9,2,2,3,3,0.75,0.83,3,146,3,0,0,0,0.4497695852534562,0,0,48.66666666666666,0.0799999999999999,0,0,0,0,0.2349308755760368,0,0.6224999999999999,0,0,0.0152258267626166,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-0.7984604835510254,Reduz risco de saída,4551.61,60673.0,1.15,69773.95,7280.76
10589,9,2,2,3,3,0.81,0.64,4,213,3,0,0,0,0.62926267281106,0,0,53.25,-0.17,0,0,0,0,0.264778801843318,0,0.5184000000000001,0,0,0.0121524073183536,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.1669166088104248,Reduz risco de saída,4753.39,63362.68,0.95,60194.55,7603.52
10590,10,2,1,3,3,0.59,0.88,3,159,2,0,0,0,0.4707373271889401,0,0,53.0,0.29,0,0,0,0,0.305221198156682,0,0.5192,0,0,0.0090987542644143,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.4537545442581177,Reduz risco de saída,8318.22,110881.84,1.15,127514.12,13305.82
10591,10,2,2,3,3,0.56,0.83,3,236,3,1,0,0,0.5949308755760369,0,0,78.66666666666667,0.2699999999999999,0,0,0,0,0.354479262672811,0,0.4648,0,0,0.0032037468627095,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Acidente de trabalho,-1.392581343650818,Reduz risco de saída,7537.28,100472.0,1.15,115542.8,12056.64
10592,10,2,3,3,3,0.98,0.79,5,257,4,0,0,0,0.7716589861751152,0,0,51.4,-0.1899999999999999,0,0,1,1,0.5394976958525346,0,0.7742,0,0,0.0059250979684293,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-3.2167439460754395,Reduz risco de saída,8830.55,117711.22,1.15,135367.9,14125.35
10593,5,2,3,3,2,0.59,0.72,4,168,4,0,0,0,0.5566820276497696,0,0,42.0,0.13,0,0,1,1,0.631004608294931,0,0.4247999999999999,0,0,0.0358568429946899,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0833622217178345,Reduz risco de saída,16167.33,215510.56,1.15,247837.14,25861.27
10594,1,3,2,3,2,0.61,0.67,4,151,3,0,0,0,0.5292626728110599,0,0,37.75,0.06,0,0,0,0,0.3147788018433179,0,0.4087,0,0,0.0019334218231961,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Faixa salarial (ordinal),-1.2080498933792114,Reduz risco de saída,16574.93,220943.88,1.6,353510.21,26513.27
10595,1,1,2,3,3,0.78,0.7,4,139,3,0,0,0,0.5099078341013825,0,0,34.75,-0.08,0,0,0,0,0.2409723502304147,0,0.5459999999999999,0,0,0.0304129291325807,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.8246487379074097,Reduz risco de saída,6532.65,87080.25,0.75,65310.19,10449.63
10596,1,2,2,3,3,0.55,0.93,5,196,3,0,0,0,0.6732718894009216,0,0,39.2,0.38,0,0,0,0,0.3819815668202765,0,0.5115000000000001,0,0,0.0059135830961167,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9857582449913024,Reduz risco de saída,9535.74,127111.39,1.15,146178.1,15253.37
10597,1,2,3,5,1,0.2,0.97,4,237,5,0,0,0,0.6679723502304147,0,0,59.25,0.77,1,0,1,1,0.8203917050691245,0,0.194,0,0,0.024286825209856,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Interação satisfação × avaliação,-1.3343554735183716,Reduz risco de saída,10541.3,140515.51,1.15,161592.84,16861.86
10598,1,2,2,1,2,0.79,0.44,2,236,3,0,0,0,0.5235023041474653,0,0,118.0,-0.35,0,1,0,0,0.2410506912442395,0,0.3476,1,0,0.0007157186046242,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Confortável / Baixo Desempenho,Última avaliação,-1.932660818099976,Reduz risco de saída,9920.9,132245.57,0.95,125633.29,15869.47
10599,7,2,2,3,3,0.52,0.98,4,265,3,0,0,0,0.7131336405529953,0,0,66.25,0.4599999999999999,0,0,0,0,0.4059400921658986,0,0.5096,0,0,0.0051009990274906,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0123695135116575,Reduz risco de saída,9197.15,122598.04,1.15,140987.75,14711.76
10600,7,1,2,3,3,0.97,0.52,4,207,3,0,0,0,0.6195852534562212,0,0,51.75,-0.4499999999999999,0,0,0,0,0.1978755760368663,0,0.5044,0,0,7.82484348746948e-05,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.670621871948242,Reduz risco de saída,6312.07,84139.83,0.55,46276.91,10096.78
10601,7,1,2,3,3,0.63,0.94,4,219,3,0,0,0,0.6389400921658985,0,0,54.75,0.3099999999999999,0,0,0,0,0.3396820276497695,0,0.5922,0,0,0.0100873913615942,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.9210379719734192,Reduz risco de saída,6491.24,86528.17,0.75,64896.13,10383.38
10602,7,1,1,3,3,0.85,0.99,3,208,2,0,0,0,0.5497695852534562,0,0,69.33333333333333,0.14,0,0,0,0,0.2249308755760368,0,0.8415,0,0,0.0041469582356512,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.3760044574737549,Reduz risco de saída,5581.33,74399.07,0.75,55799.3,8927.89
10603,1,1,2,3,3,0.59,0.74,3,240,3,0,0,0,0.6013824884792627,0,0,80.0,0.15,0,0,0,0,0.3444147465437788,0,0.4366,0,0,0.0238612592220306,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0127390623092651,Reduz risco de saída,6899.38,91968.71,0.75,68976.53,11036.25
10604,2,1,2,3,2,0.64,0.6,3,135,3,0,0,0,0.4320276497695852,0,0,45.0,-0.04,0,0,0,0,0.2736082949308756,0,0.384,0,0,0.0070530073717236,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.1836999654769895,Reduz risco de saída,6169.59,82240.59,0.55,45232.32,9868.87
10605,2,1,2,3,3,0.8,0.67,3,236,3,1,0,0,0.5949308755760369,0,0,78.66666666666667,-0.13,0,0,0,0,0.258479262672811,0,0.536,0,0,0.0032013922464102,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.3715033531188965,Reduz risco de saída,6269.81,83576.56,0.55,45967.11,10029.19
10606,2,1,2,3,3,0.61,0.75,3,140,3,0,0,0,0.4400921658986175,0,0,46.66666666666666,0.14,0,0,0,0,0.2880276497695853,0,0.4575,0,0,0.0074797100387513,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.109591364860535,Reduz risco de saída,6634.25,88434.59,0.75,66325.94,10612.15
10607,2,1,1,3,3,0.87,0.61,3,162,2,0,0,0,0.4755760368663594,0,0,54.0,-0.26,0,0,0,0,0.1946728110599078,0,0.5307,0,0,0.0067922766320407,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.7199755907058716,Reduz risco de saída,6561.39,87463.37,0.55,48104.85,10495.6
10608,2,2,2,3,2,0.75,0.59,3,117,3,1,0,0,0.4029953917050691,0,0,39.0,-0.16,0,0,0,0,0.2208986175115207,0,0.4425,0,0,0.0001796737051336,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-2.378251075744629,Reduz risco de saída,10053.45,134012.5,0.95,127311.88,16081.5
10609,6,2,2,3,2,0.96,0.51,4,225,3,0,0,0,0.6486175115207373,0,0,56.25,-0.4499999999999999,0,0,0,0,0.2105852534562212,0,0.4896,0,0,0.0001287143095396,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.694679975509644,Reduz risco de saída,7782.58,103741.83,0.95,98554.74,12449.02
10610,8,2,2,3,3,0.75,0.92,3,211,3,0,0,0,0.5546082949308756,0,0,70.33333333333333,0.17,0,0,0,0,0.2663824884792627,0,0.6900000000000001,0,0,0.0047940160147845,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.4862422943115234,Reduz risco de saída,6491.66,86533.88,1.15,99513.96,10384.07
10611,3,2,3,3,2,0.19,0.58,4,173,5,0,0,0,0.5647465437788018,0,0,43.25,0.3899999999999999,0,0,1,1,0.7934239631336406,0,0.1101999999999999,0,0,0.0308927521109581,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.102264165878296,Reduz risco de saída,7299.54,97302.87,0.95,92437.73,11676.34
10612,9,2,2,3,3,0.52,0.97,4,170,3,0,0,0,0.5599078341013825,0,0,42.5,0.4499999999999999,0,0,0,0,0.3599723502304147,0,0.5044,0,0,0.0076789367012679,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0425453186035156,Reduz risco de saída,4343.75,57902.23,1.15,66587.56,6948.27
10613,10,2,2,3,2,0.6,0.6,3,242,3,0,0,0,0.6046082949308755,0,0,80.66666666666667,0.0,0,0,0,0,0.3413824884792626,0,0.36,0,0,0.0108177904039621,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.8913466930389404,Reduz risco de saída,9109.8,121433.62,0.95,115361.94,14572.03
10614,5,2,2,3,3,0.9,0.81,4,175,3,0,0,0,0.5679723502304148,0,0,43.75,-0.0899999999999999,0,0,0,0,0.2103917050691244,0,0.7290000000000001,0,0,0.0014131765346974,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.3904809951782227,Reduz risco de saída,14471.0,192898.48,1.15,221833.25,23147.82
10615,6,2,1,3,3,0.89,0.92,3,195,2,0,0,0,0.5288018433179723,0,0,65.0,0.03,0,0,0,0,0.2026405529953917,0,0.8188000000000001,0,0,0.0103382561355829,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.6421698331832886,Reduz risco de saída,7685.62,102449.25,1.15,117816.64,12293.91
10616,6,2,1,3,3,0.54,0.93,4,184,2,1,0,0,0.5824884792626728,0,0,46.0,0.39,0,0,0,0,0.3587465437788018,0,0.5022000000000001,0,0,0.0026623695157468,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.8676667213439941,Reduz risco de saída,7763.09,103481.94,1.15,119004.23,12417.83
10617,6,2,2,3,3,0.99,0.55,3,170,3,0,0,0,0.488479262672811,0,0,56.66666666666666,-0.4399999999999999,0,0,0,0,0.1505437788018433,0,0.5445,0,0,0.0001097893182304,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.543751239776612,Reduz risco de saída,7021.77,93600.23,0.95,88920.22,11232.03
10618,8,2,2,3,2,0.66,0.56,4,185,3,0,0,0,0.5841013824884793,0,0,46.25,-0.0999999999999999,0,0,0,0,0.3112304147465438,0,0.3696,0,0,0.0043308050371706,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.3574717044830322,Reduz risco de saída,6172.77,82282.98,0.95,78168.83,9873.96
10619,8,2,1,3,3,0.92,0.64,4,259,2,0,0,0,0.7034562211981567,0,0,64.75,-0.28,0,0,0,0,0.243036866359447,0,0.5888,0,0,0.0019051344133913,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.6434326171875,Reduz risco de saída,7019.41,93568.72,0.95,88890.28,11228.25
10620,8,2,2,3,1,0.19,0.72,4,102,3,0,0,0,0.4502304147465438,0,0,25.5,0.53,0,0,0,0,0.4590691244239632,0,0.1368,0,0,0.0017854729667305,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas mensais médias,-2.7200634479522705,Reduz risco de saída,6648.68,88626.85,1.15,101920.88,10635.22
10621,8,2,3,3,2,0.39,0.37,5,156,4,0,0,0,0.6087557603686635,0,0,31.2,-0.02,0,0,1,1,0.726626728110599,0,0.1443,0,0,0.0146240312606096,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Última avaliação,-2.374844789505005,Reduz risco de saída,6414.87,85510.24,0.95,81234.73,10261.23
10622,8,2,3,3,2,0.41,0.68,3,191,4,0,0,0,0.5223502304147465,0,0,63.66666666666666,0.2700000000000001,0,0,1,1,0.692705069124424,0,0.2788,0,0,0.1761684864759445,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.8156473636627197,Reduz risco de saída,6596.02,87924.88,0.95,83528.64,10550.99
10623,8,2,1,3,2,0.6,0.49,3,239,2,0,0,0,0.5997695852534562,0,0,79.66666666666667,-0.1099999999999999,0,0,0,0,0.3399308755760369,0,0.294,0,0,0.0160710774362087,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.042281150817871,Reduz risco de saída,6841.83,91201.55,0.95,86641.47,10944.19
10624,8,2,3,3,3,0.95,0.54,4,235,4,0,0,0,0.6647465437788018,0,0,58.75,-0.4099999999999999,0,0,1,1,0.5194239631336406,0,0.513,0,0,0.0012820275733247,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-3.157135009765625,Reduz risco de saída,7018.99,93563.13,0.95,88884.97,11227.58
10625,8,2,3,4,3,0.51,0.87,2,130,4,0,0,0,0.3525345622119815,0,1,65.0,0.36,0,0,1,1,0.6017603686635945,0,0.4437,1,0,0.0325136706233024,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Subutilizado (Ocioso),Nível de satisfação,-1.5981488227844238,Reduz risco de saída,6061.75,80803.13,1.15,92923.6,9696.38
10626,8,2,2,3,2,0.54,0.74,2,166,3,0,0,0,0.4105990783410138,0,0,83.0,0.1999999999999999,0,0,0,0,0.3071797235023041,0,0.3996,1,0,0.0239909924566745,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.1531881093978882,Reduz risco de saída,7175.58,95650.52,1.15,109998.1,11478.06
10627,8,2,3,3,2,0.16,0.54,5,206,5,0,0,0,0.6894009216589863,0,0,41.2,0.38,0,0,1,1,0.842820276497696,0,0.0864,0,0,0.0216645933687686,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.0776681900024414,Reduz risco de saída,7149.75,95306.22,0.95,90540.91,11436.75
10628,8,2,1,3,3,0.98,0.77,3,191,2,0,0,0,0.5223502304147465,0,0,63.66666666666666,-0.2099999999999999,0,0,0,0,0.1647050691244239,0,0.7546,0,0,0.0008357047336176,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-3.0845165252685547,Reduz risco de saída,6364.44,84837.95,1.15,97563.64,10180.55
10629,8,2,2,3,3,0.65,0.75,3,214,3,0,0,0,0.5594470046082949,0,0,71.33333333333333,0.0999999999999999,0,0,0,0,0.3078341013824884,0,0.4875,0,0,0.0101424977183341,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0292861461639404,Reduz risco de saída,6067.54,80880.31,1.15,93012.36,9705.64
